customer_id,trans_date,tran_amount
CS8664,12-28-2014,11
CS7928,10-19-2011,39
CS8696,12-01-2014,45
CS8162,04-17-2014,73
CS8017,05-17-2011,45
CS7830,11-16-2011,76
CS8167,11-01-2012,45
CS7973,03-16-2014,22
CS8245,12-10-2012,65
CS8743,05-10-2013,26
CS8570,11-03-2014,55
CS8222,01-19-2015,55
CS7138,06-29-2012,47
CS7987,12-11-2012,74
CS8569,07-01-2012,42
CS7914,02-01-2013,57
CS7462,10-21-2014,49
CS7878,07-22-2011,68
CS8649,01-11-2012,47
CS7428,08-24-2011,67
CS7126,10-09-2013,62
CS7270,03-05-2014,36
CS7994,08-15-2013,74
CS8415,01-15-2012,42
CS7858,02-09-2013,43
CS8465,03-15-2013,12
CS7878,01-06-2014,16
CS8897,06-21-2013,60
CS7943,05-04-2012,32
CS7396,09-08-2011,25
CS8841,07-16-2012,31
CS7977,03-08-2012,13
CS7331,03-23-2012,58
CS7709,04-24-2013,77
CS8202,08-28-2013,32
CS7903,05-10-2013,55
CS8374,08-31-2014,11
CS7771,09-14-2014,21
CS7912,11-18-2013,31
CS8689,01-31-2012,66
CS8713,04-05-2012,73
CS7771,01-16-2012,50
CS7783,04-13-2014,63
CS8436,06-20-2014,13
CS8896,09-14-2014,53
CS8271,03-30-2012,55
CS7249,10-14-2013,51
CS7963,07-14-2014,43
CS7151,01-19-2014,36
CS7384,03-30-2014,46
CS7831,01-23-2014,78
CS8968,04-06-2014,22
CS7212,06-05-2011,76
CS8259,03-27-2014,68
CS8298,08-26-2013,56
CS8694,09-05-2011,15
CS8002,01-23-2015,63
CS8577,10-24-2012,17
CS7733,02-23-2014,15
CS8218,11-23-2014,57
CS7428,03-09-2012,15
CS8772,02-12-2012,51
CS8927,08-31-2013,62
CS7750,11-12-2011,57
CS8499,09-08-2014,61
CS8480,08-27-2014,47
CS9000,07-08-2014,26
CS7723,09-14-2012,75
CS7208,02-09-2015,67
CS7477,07-16-2013,16
CS7331,09-26-2012,48
CS7605,10-27-2011,24
CS8735,07-12-2014,56
CS7135,12-25-2013,60
CS8088,12-07-2011,18
CS8263,11-28-2014,23
CS7683,11-30-2013,26
CS7283,07-16-2014,35
CS7232,10-01-2011,31
CS7657,04-16-2012,46
CS7356,08-10-2013,26
CS8164,10-27-2012,32
CS8929,11-21-2012,59
CS8181,01-24-2013,19
CS7856,02-28-2015,73
CS7407,08-17-2012,12
CS7410,09-07-2013,58
CS8436,06-22-2014,65
CS7326,07-03-2012,35
CS7575,07-12-2012,61
CS8702,12-18-2012,70
CS7679,11-22-2013,19
CS7621,05-30-2014,28
CS7299,07-02-2012,28
CS7644,07-20-2014,22
CS8994,02-01-2014,22
CS7969,03-08-2014,66
CS7888,01-26-2014,31
CS8575,09-06-2012,28
CS7341,05-11-2013,41
CS8745,08-11-2011,32
CS7798,12-11-2012,46
CS8044,09-09-2012,33
CS7838,01-08-2013,14
CS8608,02-19-2013,24
CS7407,10-05-2014,70
CS8783,02-18-2014,60
CS8964,12-10-2014,17
CS7331,04-11-2014,26
CS8722,10-21-2013,77
CS7495,09-25-2012,74
CS8348,04-19-2013,38
CS8327,12-19-2014,10
CS7821,10-06-2013,54
CS7512,01-21-2014,32
CS8819,10-14-2011,79
CS8527,01-05-2012,44
CS7267,08-06-2014,38
CS8091,08-24-2012,35
CS7436,10-19-2012,46
CS7874,09-20-2012,59
CS8860,01-08-2013,67
CS8211,01-16-2012,48
CS8671,05-25-2013,60
CS7406,08-22-2013,48
CS7836,03-06-2012,79
CS8449,07-08-2011,43
CS8640,04-10-2014,74
CS8957,03-20-2013,31
CS8222,08-21-2012,28
CS7322,08-29-2011,32
CS8016,03-28-2014,40
CS8194,04-26-2014,61
CS7493,12-13-2011,69
CS8072,12-20-2014,79
CS7217,12-29-2014,75
CS7615,02-10-2012,72
CS8960,02-25-2014,23
CS8216,07-23-2013,57
CS8135,09-03-2012,16
CS7860,04-15-2013,70
CS7116,03-21-2014,68
CS7621,12-23-2011,42
CS8015,04-20-2013,19
CS8573,10-15-2013,62
CS8931,02-15-2014,75
CS8251,09-15-2013,49
CS8701,12-28-2013,64
CS7380,02-17-2012,76
CS7993,11-04-2013,37
CS7586,02-09-2013,27
CS7757,06-10-2014,37
CS7899,02-20-2015,56
CS7740,10-08-2012,44
CS8785,11-18-2012,19
CS7613,01-02-2014,54
CS8554,03-02-2014,65
CS7508,04-26-2012,66
CS7308,08-15-2014,78
CS8647,03-11-2012,52
CS8116,03-06-2014,67
CS8099,12-27-2012,59
CS8316,01-01-2015,55
CS8567,04-09-2014,47
CS8794,02-14-2013,57
CS8362,11-13-2014,66
CS8328,08-10-2012,77
CS7909,03-10-2013,64
CS8275,07-31-2012,23
CS7151,08-10-2011,72
CS8564,09-02-2013,48
CS8846,09-08-2011,19
CS7214,10-18-2014,29
CS7950,05-18-2014,27
CS7190,01-11-2012,11
CS8663,10-08-2014,49
CS8761,10-18-2012,67
CS8838,04-11-2012,34
CS8105,12-03-2012,75
CS7255,01-08-2015,39
CS7881,10-09-2014,61
CS7344,01-01-2014,41
CS7759,07-16-2012,76
CS7180,08-21-2013,25
CS7272,10-20-2012,39
CS8802,04-27-2013,65
CS7234,11-10-2012,53
CS8514,01-14-2012,31
CS8919,06-17-2014,30
CS7998,04-12-2013,34
CS7141,11-10-2013,73
CS7577,01-07-2012,65
CS7378,12-24-2013,71
CS7349,09-27-2011,79
CS8086,12-25-2014,41
CS8977,05-08-2012,11
CS7145,12-31-2012,26
CS7408,05-04-2013,48
CS8579,08-15-2011,61
CS7755,06-30-2012,13
CS8739,12-05-2013,78
CS8088,05-24-2012,50
CS7430,10-22-2014,39
CS7982,08-31-2011,46
CS8125,10-07-2013,36
CS8816,02-14-2015,18
CS8710,01-17-2015,48
CS7458,08-16-2011,20
CS7776,05-12-2012,47
CS8283,08-04-2013,46
CS8829,11-05-2012,50
CS8625,08-30-2012,38
CS7669,06-27-2013,78
CS8575,11-26-2011,70
CS7741,07-28-2012,17
CS8970,08-07-2012,33
CS7728,12-07-2013,47
CS7819,04-14-2013,34
CS8713,03-08-2012,47
CS8635,06-14-2014,28
CS8493,05-05-2013,27
CS8947,02-27-2013,21
CS8994,09-18-2013,38
CS7796,11-06-2013,38
CS7597,04-24-2012,39
CS8975,10-19-2011,32
CS8745,08-10-2011,51
CS7171,11-16-2013,18
CS7487,03-12-2012,74
CS8650,07-16-2014,44
CS7950,01-28-2012,59
CS7248,01-09-2015,10
CS8947,08-27-2013,29
CS9000,10-23-2011,23
CS8373,10-07-2011,69
CS8916,11-29-2011,17
CS7540,05-29-2012,55
CS8929,04-30-2014,31
CS7666,04-04-2012,13
CS7872,04-14-2014,11
CS7343,09-21-2014,22
CS7203,09-09-2013,45
CS7534,04-10-2012,77
CS7574,07-29-2012,77
CS7789,05-31-2014,53
CS7259,09-25-2014,44
CS7124,01-13-2013,37
CS7401,11-04-2012,18
CS8111,09-25-2014,17
CS8830,01-03-2013,47
CS7820,06-15-2012,49
CS8158,08-26-2012,19
CS7851,09-05-2011,56
CS8037,06-03-2012,62
CS7778,10-20-2012,37
CS8857,10-09-2012,28
CS8157,06-19-2013,34
CS7324,04-18-2014,43
CS7890,09-28-2012,33
CS7474,08-02-2012,72
CS8020,03-17-2013,30
CS7279,08-29-2011,55
CS8508,06-16-2014,61
CS8572,08-17-2014,76
CS8038,11-25-2014,57
CS8174,08-12-2011,76
CS8670,02-28-2014,26
CS7793,03-14-2014,36
CS8086,03-06-2015,38
CS8853,03-31-2013,34
CS8035,11-27-2012,33
CS8012,11-27-2014,17
CS7982,08-12-2012,63
CS7840,04-11-2012,33
CS8994,09-26-2013,44
CS8306,08-21-2012,69
CS8691,11-18-2013,71
CS7156,06-09-2012,15
CS7953,02-11-2013,61
CS8052,09-29-2011,14
CS8839,12-16-2014,63
CS8937,03-24-2012,30
CS7981,09-06-2014,41
CS8988,06-10-2011,59
CS8670,12-15-2014,33
CS7924,09-29-2012,63
CS8797,08-22-2014,38
CS7785,10-06-2014,53
CS7271,09-30-2013,64
CS8837,06-20-2012,46
CS8294,08-06-2014,61
CS7290,04-07-2013,62
CS7365,03-09-2014,61
CS7280,06-01-2013,40
CS8438,01-07-2012,63
CS8292,04-12-2012,34
CS8223,06-10-2011,21
CS7581,09-10-2013,68
CS8749,09-18-2011,52
CS8641,08-09-2014,11
CS8132,08-17-2014,41
CS7273,11-16-2011,55
CS7260,03-13-2013,37
CS8972,01-16-2012,28
CS8424,05-30-2011,57
CS8690,12-04-2012,32
CS8741,03-08-2015,53
CS7728,05-26-2014,73
CS8603,07-12-2013,55
CS7974,10-10-2011,66
CS7580,06-23-2012,72
CS7761,11-21-2013,46
CS8652,06-21-2014,33
CS8351,01-29-2013,13
CS7621,05-12-2012,44
CS8877,03-07-2012,66
CS8513,02-27-2012,67
CS8506,10-05-2011,11
CS7534,02-21-2013,36
CS7320,10-23-2012,50
CS8586,02-05-2014,26
CS7655,09-11-2012,70
CS8174,01-25-2014,66
CS8143,06-25-2012,63
CS7712,04-17-2012,68
CS7323,07-13-2011,49
CS7502,03-11-2015,11
CS8331,10-23-2014,78
CS7938,01-13-2014,54
CS7177,04-27-2013,16
CS7680,07-31-2014,32
CS8153,02-27-2013,30
CS7812,09-03-2014,68
CS8142,12-30-2013,78
CS8912,12-21-2014,54
CS8815,07-02-2012,41
CS8590,06-04-2012,27
CS7569,07-20-2013,75
CS7612,03-22-2014,32
CS8697,05-29-2014,73
CS7869,11-01-2013,14
CS8702,12-21-2013,53
CS8061,03-13-2015,17
CS7825,12-23-2012,74
CS8295,06-11-2014,45
CS8792,12-01-2014,36
CS7957,12-26-2012,11
CS8525,11-08-2014,31
CS8945,02-04-2014,45
CS8449,09-05-2013,35
CS8831,04-01-2014,29
CS8374,08-30-2013,62
CS8592,10-02-2014,12
CS8155,06-17-2011,16
CS7399,06-30-2014,17
CS7209,02-23-2015,27
CS8197,05-12-2013,21
CS7832,05-17-2012,19
CS7968,03-04-2015,75
CS8699,10-29-2011,31
CS7280,08-27-2013,45
CS8541,04-30-2012,75
CS7772,08-16-2014,45
CS8984,03-11-2013,69
CS7365,08-07-2011,18
CS8062,02-01-2012,72
CS7843,05-08-2012,58
CS8295,09-13-2012,47
CS8291,05-30-2013,30
CS7879,04-07-2012,72
CS8250,02-09-2014,31
CS7395,12-25-2012,14
CS8629,01-10-2012,41
CS8045,03-25-2012,62
CS8715,06-23-2013,42
CS7643,11-22-2014,72
CS8257,01-16-2013,42
CS8695,11-11-2014,16
CS7853,08-02-2014,44
CS8886,12-02-2014,62
CS8961,12-19-2012,33
CS7523,04-09-2012,17
CS7886,02-21-2013,29
CS8673,03-13-2014,70
CS8540,12-14-2013,32
CS8238,01-04-2013,40
CS8992,05-12-2013,18
CS8474,02-27-2014,45
CS8370,08-05-2011,56
CS8170,01-07-2015,33
CS8426,11-02-2011,59
CS7551,12-01-2011,43
CS7500,04-01-2013,65
CS8248,01-02-2015,59
CS7377,09-14-2013,51
CS8020,11-11-2011,21
CS7217,05-13-2014,49
CS8961,12-01-2012,42
CS8598,12-27-2011,72
CS8050,12-25-2014,72
CS8358,07-15-2012,32
CS8900,12-22-2011,58
CS7851,08-28-2014,70
CS7682,05-28-2011,20
CS8888,04-06-2012,47
CS7445,11-09-2014,11
CS8020,09-11-2011,23
CS7245,07-14-2014,34
CS8097,05-18-2011,47
CS8671,09-25-2014,41
CS8178,05-01-2014,67
CS8755,05-13-2012,65
CS8898,08-16-2012,55
CS8212,09-26-2012,79
CS8609,01-26-2015,22
CS7435,08-06-2012,67
CS7776,04-07-2014,10
CS8594,05-07-2013,59
CS7969,06-09-2014,18
CS8285,03-02-2013,77
CS7251,03-14-2015,69
CS8459,07-06-2013,41
CS8213,04-27-2012,43
CS7795,04-17-2012,42
CS7765,05-06-2013,58
CS7410,06-22-2012,60
CS8877,04-02-2012,60
CS8149,08-23-2011,12
CS8451,02-24-2015,70
CS7983,07-23-2014,71
CS8527,11-26-2011,74
CS8061,03-04-2014,54
CS8563,07-28-2012,38
CS8621,07-15-2014,77
CS7218,12-12-2014,51
CS7394,03-30-2014,50
CS8259,02-16-2015,44
CS7352,05-13-2012,17
CS8485,03-25-2012,19
CS7884,02-20-2013,48
CS7663,10-01-2012,22
CS7162,05-20-2014,35
CS8644,01-29-2015,68
CS8885,03-13-2014,23
CS8917,12-07-2013,18
CS8577,03-13-2014,49
CS7584,03-11-2013,53
CS8131,09-18-2013,58
CS8116,01-30-2015,70
CS8055,09-03-2013,70
CS7619,10-04-2012,48
CS7984,05-16-2013,22
CS8843,05-15-2014,75
CS7820,07-06-2011,15
CS7468,05-09-2013,31
CS7350,07-10-2011,30
CS8215,12-09-2014,38
CS7183,05-19-2013,33
CS7130,02-12-2015,23
CS8475,07-24-2013,79
CS7383,03-08-2014,11
CS7641,12-06-2013,19
CS8379,12-15-2013,25
CS7797,07-03-2013,64
CS7980,06-03-2012,46
CS8492,01-25-2013,19
CS7934,11-16-2011,18
CS7817,01-31-2013,74
CS7999,02-29-2012,68
CS8281,12-17-2011,11
CS8726,11-27-2013,41
CS8571,09-12-2012,39
CS8627,10-23-2012,23
CS7358,03-05-2015,70
CS7940,11-25-2013,12
CS8928,11-24-2012,67
CS8414,07-16-2013,71
CS8511,12-08-2011,52
CS8294,02-28-2013,65
CS8951,01-17-2013,24
CS7827,07-30-2011,66
CS7949,05-27-2013,45
CS7397,05-26-2013,53
CS7630,12-31-2012,33
CS8661,08-23-2014,54
CS8161,04-05-2012,21
CS7323,01-09-2014,43
CS7566,11-06-2012,44
CS7727,05-25-2012,16
CS7778,03-15-2014,79
CS8605,08-17-2012,62
CS8290,03-13-2015,66
CS8459,08-14-2014,66
CS8657,02-04-2015,12
CS7617,02-06-2012,59
CS8802,08-05-2012,71
CS8605,05-27-2014,15
CS8752,06-26-2011,72
CS7549,01-24-2012,79
CS8815,03-26-2013,66
CS8112,06-03-2013,31
CS7593,12-01-2012,33
CS8291,03-03-2015,67
CS7308,08-21-2011,15
CS8346,08-01-2011,43
CS7856,02-29-2012,50
CS7995,01-08-2014,55
CS7373,06-18-2013,43
CS8829,12-16-2012,49
CS7163,02-06-2014,24
CS8174,07-16-2013,14
CS7373,06-04-2014,52
CS8968,01-20-2013,65
CS8604,07-18-2012,34
CS8098,11-30-2013,34
CS7566,05-28-2011,70
CS8000,01-10-2013,37
CS7164,01-03-2013,66
CS7550,01-15-2013,48
CS7353,07-19-2012,13
CS7353,03-22-2012,57
CS8754,02-23-2014,16
CS8050,11-08-2014,29
CS8317,12-25-2012,57
CS8217,07-13-2014,55
CS8909,06-29-2013,75
CS7584,01-28-2013,59
CS8403,07-22-2014,77
CS8698,09-15-2011,38
CS8830,02-21-2012,48
CS7740,11-09-2011,77
CS8876,01-06-2014,28
CS8279,07-14-2013,44
CS9000,09-04-2011,16
CS8837,11-28-2014,14
CS7892,06-13-2013,68
CS7641,04-20-2013,46
CS8310,04-18-2012,78
CS7149,05-28-2012,45
CS7804,04-02-2013,60
CS7541,10-25-2013,56
CS7740,09-14-2012,29
CS8286,02-26-2014,28
CS7915,09-15-2014,61
CS7514,02-16-2014,40
CS8025,01-04-2014,32
CS8170,01-17-2014,16
CS8625,07-07-2013,56
CS7660,07-28-2011,49
CS7495,12-30-2013,23
CS8263,09-10-2012,74
CS7159,07-13-2013,56
CS8059,06-04-2011,59
CS7577,04-09-2013,15
CS7592,12-29-2014,16
CS8099,12-18-2014,24
CS8228,03-06-2015,43
CS7260,07-12-2013,38
CS8805,01-08-2012,48
CS8472,05-29-2011,32
CS7691,08-26-2014,39
CS7478,03-15-2014,61
CS8475,10-07-2014,40
CS8514,05-01-2013,74
CS7617,09-02-2011,26
CS7987,05-18-2014,25
CS8646,10-23-2014,72
CS7658,01-29-2014,53
CS8249,02-03-2014,53
CS8702,06-09-2012,28
CS8143,09-18-2014,33
CS8687,06-18-2011,49
CS8931,01-25-2014,41
CS7329,02-09-2013,38
CS7675,01-04-2015,29
CS8868,06-19-2012,72
CS8269,06-28-2011,10
CS7812,06-16-2012,10
CS7120,04-20-2013,41
CS8787,03-03-2013,51
CS8297,05-20-2013,66
CS7575,09-11-2012,78
CS8219,03-31-2013,78
CS8462,05-31-2014,74
CS8051,07-23-2014,55
CS8308,04-09-2012,63
CS7306,10-11-2014,60
CS8459,11-17-2014,16
CS7969,02-17-2013,49
CS7531,07-08-2014,76
CS8024,05-22-2012,66
CS8159,07-27-2014,34
CS7395,11-16-2011,46
CS7770,06-20-2013,77
CS7916,01-25-2012,78
CS7691,01-21-2012,27
CS7808,11-03-2014,24
CS8404,11-21-2013,30
CS8513,05-19-2014,68
CS8706,08-13-2013,10
CS8309,01-16-2015,63
CS7332,08-19-2014,19
CS8210,12-03-2013,74
CS7736,10-22-2013,59
CS7134,06-08-2013,16
CS8859,10-11-2011,32
CS8056,06-03-2013,54
CS8986,05-02-2012,40
CS7363,10-17-2013,14
CS8679,03-05-2013,74
CS7449,05-09-2013,11
CS8154,11-17-2012,37
CS7494,01-02-2013,54
CS8293,01-28-2012,36
CS8991,11-02-2012,54
CS8420,01-02-2014,26
CS7352,12-29-2012,48
CS8074,02-23-2015,32
CS7800,08-09-2013,57
CS8109,02-06-2015,19
CS7232,09-25-2012,48
CS7713,07-07-2014,41
CS7601,01-07-2014,51
CS7987,04-07-2013,27
CS8247,10-11-2011,74
CS8457,11-17-2014,19
CS8819,11-02-2013,34
CS8967,02-13-2014,16
CS8403,06-07-2012,16
CS7627,07-03-2012,31
CS7712,12-09-2011,13
CS7529,11-08-2014,55
CS7228,03-21-2013,79
CS8767,07-01-2013,29
CS7730,10-09-2013,15
CS8428,05-10-2012,25
CS7525,05-20-2014,23
CS7912,07-08-2012,54
CS7754,08-24-2013,61
CS8720,01-13-2014,20
CS7404,01-05-2012,57
CS8418,05-20-2012,34
CS8451,03-26-2012,37
CS7919,08-03-2012,64
CS8403,08-28-2013,40
CS7399,04-25-2013,77
CS8487,11-10-2011,13
CS8541,06-27-2014,56
CS7780,06-30-2011,38
CS8957,05-23-2013,61
CS8363,09-25-2014,58
CS7624,01-23-2014,28
CS7887,01-12-2015,35
CS7813,10-29-2012,52
CS7347,02-12-2014,58
CS8611,09-29-2014,23
CS8139,10-14-2014,44
CS8534,03-07-2013,61
CS7309,08-16-2011,39
CS8445,03-13-2015,61
CS8413,06-18-2011,13
CS7958,11-17-2012,46
CS7396,02-22-2013,11
CS8270,03-19-2012,44
CS8986,06-17-2012,12
CS7677,10-10-2013,10
CS8606,03-08-2014,76
CS7286,12-28-2012,14
CS8323,03-11-2013,72
CS7386,09-30-2011,49
CS8398,09-26-2012,58
CS8113,03-12-2013,42
CS8634,08-31-2014,74
CS7276,02-13-2015,28
CS7598,12-07-2011,74
CS7622,09-26-2013,30
CS7330,08-30-2011,28
CS8802,02-27-2012,11
CS7190,04-03-2014,71
CS7623,08-25-2013,30
CS8802,12-15-2013,74
CS8676,04-09-2012,27
CS8499,05-02-2014,10
CS8180,02-14-2013,39
CS8733,01-03-2013,31
CS8686,06-17-2012,14
CS8026,11-13-2014,37
CS7824,08-10-2014,57
CS7592,09-02-2013,73
CS7626,01-14-2015,22
CS8693,07-07-2013,34
CS7810,11-11-2011,49
CS8353,09-27-2014,15
CS8666,11-19-2011,27
CS8682,10-12-2013,32
CS7406,06-19-2012,72
CS8425,03-04-2013,44
CS7445,07-22-2013,31
CS8133,04-20-2013,76
CS7323,05-04-2013,35
CS7463,12-31-2013,33
CS8660,10-19-2012,54
CS7227,08-05-2013,67
CS8798,03-12-2014,49
CS7179,11-03-2012,36
CS7934,08-05-2011,36
CS7987,04-19-2013,18
CS8835,01-08-2014,61
CS7476,08-01-2011,40
CS8886,08-08-2012,28
CS8252,02-15-2014,42
CS7850,09-23-2014,51
CS8262,07-17-2013,12
CS8520,12-23-2011,28
CS8961,01-13-2013,49
CS8706,11-22-2014,68
CS8990,03-01-2012,69
CS8212,06-23-2011,58
CS7370,05-20-2012,75
CS7284,09-01-2014,43
CS8920,12-23-2011,52
CS7802,05-16-2013,66
CS8868,09-29-2013,73
CS8670,03-14-2014,70
CS8676,10-20-2013,44
CS7134,11-27-2014,71
CS7120,09-12-2011,24
CS7652,01-31-2014,15
CS8073,08-07-2014,22
CS8599,08-12-2011,40
CS7615,05-04-2013,78
CS8234,04-15-2013,14
CS7276,02-26-2012,58
CS8209,08-27-2012,44
CS7261,02-13-2013,36
CS7727,10-06-2012,69
CS8207,04-25-2013,15
CS7782,12-30-2014,70
CS7611,09-05-2012,51
CS8438,06-06-2011,33
CS7182,05-20-2014,53
CS8964,05-09-2014,57
CS8623,03-08-2013,32
CS7452,04-23-2012,41
CS7443,05-23-2012,69
CS8294,02-24-2014,62
CS7678,12-28-2014,12
CS8053,02-08-2015,54
CS7927,05-19-2011,75
CS8205,03-04-2012,22
CS8644,12-28-2014,58
CS8401,10-05-2013,45
CS7877,02-03-2013,39
CS8108,08-04-2012,15
CS8913,10-20-2011,69
CS8732,02-09-2015,22
CS8657,06-10-2012,58
CS8632,11-05-2014,45
CS8134,01-21-2012,56
CS7124,03-20-2012,45
CS8973,09-11-2014,35
CS8685,03-08-2015,56
CS7954,11-24-2012,45
CS7766,10-06-2013,60
CS8099,12-30-2012,24
CS8059,08-14-2011,33
CS7159,08-26-2014,10
CS7181,06-07-2012,42
CS8808,03-30-2013,66
CS8354,03-04-2015,76
CS8889,01-17-2014,37
CS8595,04-17-2014,26
CS8937,09-05-2011,49
CS7529,07-04-2013,40
CS8337,01-26-2015,51
CS8036,01-07-2013,67
CS7945,10-16-2014,30
CS8300,11-20-2011,67
CS7428,04-10-2013,68
CS7686,01-28-2014,76
CS7367,10-16-2012,41
CS7950,08-17-2014,73
CS8012,06-13-2011,26
CS8122,10-20-2014,60
CS7492,06-23-2012,74
CS8828,06-20-2014,45
CS8097,12-23-2011,45
CS7371,08-14-2013,24
CS8552,07-27-2011,40
CS7199,12-13-2012,55
CS7804,06-29-2014,52
CS7216,06-12-2012,31
CS8316,08-28-2014,31
CS7292,02-08-2015,46
CS7925,04-08-2013,42
CS7407,02-24-2012,17
CS8955,11-29-2012,14
CS8448,05-11-2012,54
CS8746,03-03-2015,51
CS7748,01-28-2014,74
CS8895,08-13-2011,52
CS7768,08-08-2012,55
CS8632,07-21-2013,54
CS7407,03-31-2014,10
CS7926,03-18-2013,41
CS8974,01-09-2014,16
CS7450,11-23-2012,54
CS7346,10-02-2013,77
CS8642,06-10-2012,30
CS8890,10-05-2014,45
CS7427,12-13-2011,55
CS7201,01-06-2012,75
CS7399,03-29-2013,39
CS8700,10-23-2011,64
CS8708,03-01-2015,49
CS7465,09-03-2014,31
CS7233,08-03-2014,47
CS7290,10-05-2014,10
CS8184,03-02-2015,16
CS8843,12-17-2011,38
CS7745,08-14-2012,38
CS8682,10-30-2014,73
CS8391,06-11-2012,57
CS8759,11-04-2012,27
CS7621,05-14-2012,40
CS7152,12-14-2011,62
CS8180,12-04-2011,37
CS8496,07-29-2012,52
CS7830,10-28-2013,44
CS8455,08-22-2013,16
CS8348,06-02-2014,60
CS8051,10-28-2012,33
CS7366,03-01-2014,41
CS8245,03-12-2014,65
CS8395,03-13-2013,55
CS7182,06-10-2012,69
CS7407,09-19-2012,17
CS8756,11-15-2013,10
CS7499,06-02-2014,31
CS7395,10-17-2012,13
CS7356,02-01-2014,48
CS8305,11-07-2011,43
CS8149,08-12-2011,46
CS7611,03-20-2013,13
CS7381,06-06-2011,10
CS7786,04-04-2012,73
CS8822,01-29-2015,17
CS7846,01-31-2012,65
CS7888,12-02-2012,32
CS8694,03-19-2012,74
CS8364,10-14-2011,39
CS8125,11-08-2014,63
CS7691,01-22-2012,76
CS8248,08-30-2014,53
CS8909,03-25-2012,59
CS7162,01-13-2014,20
CS8756,04-14-2014,17
CS8160,10-12-2011,56
CS7265,01-24-2015,12
CS7911,08-08-2011,61
CS7841,02-24-2014,10
CS8878,03-07-2013,44
CS7947,12-18-2014,47
CS8398,01-21-2012,37
CS8546,04-05-2013,16
CS8222,12-24-2013,69
CS8566,12-30-2013,75
CS8351,01-10-2013,46
CS7311,02-10-2015,20
CS7462,02-19-2014,29
CS7416,10-14-2014,61
CS7842,12-14-2014,31
CS8066,12-13-2011,47
CS7122,07-03-2013,31
CS8205,11-04-2011,53
CS7565,11-16-2014,68
CS8899,12-06-2011,32
CS7949,04-26-2014,41
CS8430,12-12-2013,57
CS8377,03-26-2012,26
CS7950,12-08-2013,79
CS8261,08-20-2012,78
CS7327,11-30-2012,62
CS7789,03-01-2015,71
CS7910,05-02-2014,25
CS7210,12-23-2013,13
CS8103,09-22-2014,26
CS8252,06-09-2014,33
CS8462,07-18-2013,33
CS8781,03-11-2013,24
CS7307,11-20-2012,68
CS7763,10-13-2013,12
CS7217,05-22-2011,39
CS7377,07-13-2012,11
CS8695,12-18-2011,15
CS7953,01-11-2012,64
CS7900,09-22-2013,30
CS8087,06-13-2014,42
CS8858,10-01-2011,47
CS7341,01-22-2014,28
CS7624,11-07-2012,11
CS7837,10-11-2014,51
CS7816,02-03-2012,19
CS8613,08-20-2012,60
CS8250,10-09-2012,38
CS7581,06-05-2012,36
CS8259,08-10-2012,60
CS7395,05-23-2011,58
CS8201,10-01-2013,33
CS8603,12-29-2011,66
CS8311,07-30-2014,71
CS8363,04-10-2012,67
CS7819,02-07-2015,39
CS7609,12-09-2011,60
CS7805,10-20-2011,58
CS7557,08-14-2012,15
CS8329,07-15-2014,32
CS7938,08-16-2011,38
CS7210,12-08-2014,15
CS7247,11-05-2013,12
CS8337,11-05-2011,30
CS8089,07-06-2013,69
CS8501,07-31-2013,16
CS7616,06-06-2012,30
CS8987,04-02-2012,77
CS8682,11-01-2014,48
CS7387,03-23-2013,39
CS8248,06-19-2012,43
CS7440,07-05-2014,50
CS7322,08-22-2012,58
CS8994,09-09-2011,67
CS8715,10-06-2011,70
CS8316,09-08-2012,17
CS8004,05-01-2012,65
CS7590,03-22-2013,68
CS8400,01-31-2013,17
CS7520,08-27-2011,74
CS7162,05-23-2013,39
CS8181,12-06-2012,64
CS8627,04-15-2013,50
CS8879,04-02-2013,22
CS8764,09-27-2014,67
CS7923,07-24-2011,10
CS7195,02-24-2015,30
CS8924,09-04-2011,69
CS7568,04-07-2014,60
CS7914,02-25-2012,22
CS8826,10-18-2014,33
CS8337,03-24-2014,22
CS8421,04-05-2012,56
CS8325,10-18-2012,14
CS7358,03-01-2014,65
CS8000,06-24-2014,59
CS8650,06-10-2014,60
CS7742,09-21-2013,18
CS7365,12-12-2011,11
CS8148,01-20-2013,43
CS7344,04-12-2013,71
CS8377,09-08-2012,10
CS8558,11-16-2014,18
CS8647,10-24-2014,40
CS8881,07-12-2014,62
CS8085,03-25-2012,43
CS8293,09-27-2012,57
CS7154,08-14-2013,58
CS7820,03-02-2014,13
CS7757,05-07-2013,69
CS8057,06-12-2013,59
CS8992,11-09-2011,41
CS8588,01-02-2012,10
CS7414,05-31-2011,31
CS8523,07-07-2012,34
CS7960,07-07-2012,17
CS8696,12-27-2012,45
CS7391,11-17-2012,72
CS7955,01-26-2015,16
CS8855,11-15-2011,31
CS8773,11-17-2012,43
CS8679,04-24-2014,63
CS7407,03-05-2014,57
CS8461,11-19-2012,73
CS8877,03-23-2014,56
CS7863,09-02-2012,20
CS7866,05-07-2013,68
CS8956,07-01-2011,58
CS8459,03-09-2012,73
CS7978,01-31-2012,79
CS7916,08-01-2012,43
CS8633,12-09-2012,29
CS8702,10-01-2011,14
CS8928,10-27-2014,77
CS7843,05-31-2013,59
CS7825,12-08-2011,54
CS7570,08-13-2013,50
CS7334,10-03-2013,62
CS7858,10-17-2012,56
CS8046,08-02-2012,49
CS7810,02-02-2015,58
